Longitude,Latitude,building_count_50,building_count_100,building_count_150,building_count_200,building_count_250,building_count_300,building_count_350,building_count_400,building_count_450,building_count_500,building_count_550,building_count_600,building_count_650,building_count_700,building_count_750,building_count_800,building_count_850,building_count_900,building_count_950,building_count_1000
-73.91183333,40.80448,1,3,3,8,13,17,20,25,31,36,46,51,60,74,85,93,110,123,145,169
-73.91187667,40.80449833,0,3,3,8,14,17,20,25,32,36,47,51,61,74,87,93,109,124,148,173
-73.91191667,40.804515,0,3,3,9,14,17,20,26,33,39,47,51,64,73,89,92,108,124,147,178
-73.91195833,40.80453333,0,3,3,10,15,18,21,28,33,39,46,54,66,73,89,92,107,123,147,178
-73.91200333,40.80455333,0,3,3,10,16,18,21,30,33,40,46,53,67,74,86,94,108,123,150,175
-73.912045,40.80456833,0,3,4,11,15,18,21,30,33,41,47,55,68,74,86,95,107,124,148,174
-73.91207333,40.80457167,0,3,4,11,15,18,21,31,33,41,48,55,68,74,86,95,107,125,147,176
-73.91214333,40.8046,0,2,4,11,15,19,23,32,35,42,48,59,69,79,85,98,107,125,149,176
-73.91219333,40.80461833,0,2,4,11,15,20,24,31,35,42,48,60,69,78,87,97,109,124,146,174
-73.912275,40.804645,1,2,5,13,15,19,26,31,37,43,49,60,70,79,87,99,109,124,148,174
-73.91236667,40.80469833,1,2,6,12,15,18,29,31,39,45,53,63,73,80,88,98,112,129,148,176
-73.91245333,40.804735,1,2,6,11,16,21,29,33,38,46,54,63,74,82,87,100,113,131,152,178
-73.912545,40.804785,1,3,9,11,14,23,29,35,40,46,56,67,75,83,88,97,111,134,156,181
-73.91263,40.80482667,2,3,8,12,15,23,30,36,42,50,57,70,78,85,91,100,115,135,158,181
-73.91271833,40.804865,3,3,8,11,17,24,32,35,43,50,58,72,79,85,94,100,115,136,163,178
-73.91281,40.80490833,2,4,8,9,18,25,31,38,47,50,62,71,82,85,95,102,119,137,163,181
-73.91290833,40.80495333,2,6,9,11,17,26,31,39,49,52,63,74,82,86,97,102,122,142,164,182
-73.91301333,40.80500667,2,5,8,12,14,27,32,41,47,57,66,73,80,87,97,104,124,147,167,186
-73.91312,40.805055,3,6,9,13,15,26,34,44,49,59,71,75,83,91,97,109,125,151,170,186
-73.91322667,40.80509833,3,4,8,13,18,26,35,43,49,59,72,75,83,93,98,110,129,154,170,187
-73.91332167,40.80514167,3,4,8,13,20,26,39,44,51,61,73,78,83,93,102,113,132,158,169,187
-73.91352167,40.80522667,2,5,5,13,22,29,36,45,51,66,72,80,83,93,103,123,144,162,174,186
-73.913625,40.805275,2,4,6,12,24,28,37,46,55,66,74,81,86,93,107,123,146,164,173,187
-73.913835,40.805365,3,3,6,15,23,29,39,48,57,67,75,79,88,100,111,132,152,163,177,187
-73.91393667,40.80540667,3,3,6,15,22,29,39,49,55,69,74,78,90,100,118,135,152,163,176,188
-73.91403,40.805445,2,4,5,14,21,30,40,48,58,69,73,78,92,101,121,139,156,165,174,190
-73.91411167,40.80548,2,5,7,14,20,28,39,47,59,68,74,78,93,102,122,142,155,161,180,188
-73.914175,40.80550667,2,5,8,14,19,29,41,49,61,67,75,80,92,106,123,143,155,161,180,191
-73.91421167,40.805525,2,4,8,13,19,30,40,49,61,67,75,80,92,108,124,144,155,161,179,191
-73.91423333,40.805535,2,4,8,13,19,30,40,49,61,66,74,83,91,108,125,146,155,162,179,193
-73.91437,40.80557833,3,5,8,13,18,29,37,51,61,67,72,83,92,109,128,147,153,165,176,195
-73.91442167,40.80556833,3,5,7,11,18,30,38,52,60,66,72,84,93,107,129,147,153,165,178,195
-73.914445,40.80556,3,5,6,11,17,29,39,52,60,66,72,84,93,107,128,146,153,163,177,196
-73.9145,40.80552333,3,5,6,12,18,27,38,48,60,66,73,83,93,104,123,142,154,162,178,194
-73.91452667,40.80547833,2,5,6,12,18,25,37,48,59,63,72,81,93,103,122,139,154,161,177,192
-73.91456333,40.80542667,2,5,6,12,18,25,36,47,58,64,72,79,93,101,119,136,153,162,175,190
-73.91460167,40.80536667,2,5,6,12,18,22,36,47,56,64,72,79,90,101,115,130,150,157,174,190
-73.91464667,40.80530167,3,5,7,11,16,22,36,45,54,63,70,79,90,99,110,127,146,160,172,190
-73.91469667,40.80523667,3,5,8,11,17,23,34,42,51,63,67,77,88,98,106,125,144,161,171,186
-73.91474167,40.80517333,3,4,8,11,16,23,32,42,50,61,68,77,88,96,104,120,137,159,170,184
-73.91478167,40.80511833,3,4,8,10,15,23,30,41,49,60,67,77,88,95,101,117,135,158,168,184
-73.91480667,40.805075,3,5,7,10,15,23,30,39,49,56,67,76,85,94,101,113,132,155,168,183
-73.91489167,40.80498167,2,5,8,12,15,23,27,37,46,55,68,73,82,92,99,108,129,150,168,184
-73.914925,40.80494,2,5,7,12,15,24,27,34,45,54,66,73,82,91,97,108,128,147,165,181
-73.91497167,40.80488833,2,5,6,12,16,22,27,31,42,52,63,72,81,91,97,105,125,143,166,179
-73.91502333,40.804825,2,4,6,11,16,22,26,32,42,50,60,73,79,88,95,105,119,140,163,181
-73.91507667,40.804755,0,3,8,12,16,20,26,31,40,49,59,72,78,84,94,104,115,136,159,181
-73.91513833,40.80467,0,4,8,11,16,19,24,29,38,46,56,68,76,83,94,101,114,134,154,180
-73.91521167,40.80457833,0,5,7,11,16,18,23,28,34,42,56,63,74,79,92,99,112,126,149,174
-73.91528333,40.80448833,0,4,6,12,15,18,23,28,34,41,52,62,72,80,88,98,111,122,144,167
-73.91535,40.80440167,0,3,8,11,13,17,20,26,31,38,51,61,66,80,86,99,109,121,140,159
-73.91556,40.80413167,2,4,4,10,13,15,19,21,27,31,41,50,63,69,81,89,104,116,128,149
-73.915625,40.80405,2,3,5,8,12,15,19,21,26,31,40,49,60,71,80,87,103,113,126,147
-73.91569333,40.80396833,2,2,5,7,10,14,16,20,26,30,38,46,57,68,75,85,101,114,125,143
-73.91576167,40.803895,2,2,5,7,10,14,16,20,24,30,34,44,54,66,74,87,98,111,124,144
-73.91581333,40.80383,1,2,4,6,9,13,16,20,23,28,34,45,52,64,74,86,97,111,123,142
-73.91585333,40.80378667,1,2,3,6,9,12,14,19,23,27,34,43,52,63,72,85,96,111,123,141
-73.91588,40.80376333,1,2,3,6,8,11,14,19,23,27,33,42,50,62,72,84,95,110,123,139
-73.91591167,40.80375167,1,2,3,6,8,11,15,18,22,27,33,42,49,61,71,83,95,110,123,139
-73.91602,40.80376667,1,1,3,5,7,11,15,18,23,25,32,39,50,61,72,86,95,108,125,141
-73.91610167,40.80379333,1,1,3,5,7,11,16,19,23,26,33,42,48,59,72,87,95,109,125,140
-73.91619833,40.80383,1,1,4,5,7,11,15,21,23,26,33,41,49,59,71,87,97,109,125,143
-73.91630333,40.80387667,1,1,3,5,7,11,16,21,24,27,33,40,48,58,72,87,97,112,125,143
-73.91641167,40.80392,1,1,2,6,8,11,15,20,23,27,30,40,48,60,71,88,98,115,127,144
-73.916525,40.80396833,0,1,2,5,8,10,15,19,25,28,32,39,48,61,70,86,101,115,129,143
-73.91664333,40.80401667,0,1,2,5,8,12,16,18,23,28,34,38,49,60,75,84,106,115,130,145
-73.91703167,40.80417333,0,0,3,4,7,12,16,18,23,29,36,42,53,59,75,91,102,119,132,152
-73.917165,40.80422333,0,0,3,5,6,12,14,19,24,30,38,42,53,62,74,92,103,121,134,153
-73.917295,40.80427333,0,0,2,4,7,12,15,21,26,31,36,44,52,64,73,92,104,122,136,155
-73.91742167,40.80432333,0,0,3,4,7,13,15,18,27,31,36,45,55,66,75,91,104,124,138,161
-73.917545,40.80437167,0,0,3,3,7,11,15,18,29,32,38,45,54,64,79,90,109,123,138,160
-73.917665,40.80442,0,2,3,3,7,11,15,20,27,33,39,46,53,64,80,95,109,119,142,166
-73.91777333,40.804465,0,2,2,4,7,12,14,21,26,35,38,48,53,65,79,95,108,121,146,170
-73.91787167,40.80450667,0,2,2,5,8,12,16,23,27,34,39,47,53,66,81,96,109,123,146,170
-73.91795833,40.80454167,0,2,2,6,9,12,17,22,27,34,40,47,56,64,84,92,106,123,149,175
-73.91803333,40.80456833,0,2,2,5,9,12,18,21,27,34,41,48,57,65,86,93,110,127,152,172
-73.91809167,40.80459,0,2,3,6,9,13,18,21,28,34,41,47,57,67,86,94,110,129,152,172
-73.91813,40.804605,1,1,3,6,9,14,17,21,29,35,41,47,58,69,86,94,107,129,152,173
-73.91817167,40.80464667,1,1,3,6,9,13,17,21,29,35,42,49,58,72,86,95,107,132,155,174
-73.91821667,40.80466667,1,1,4,6,8,14,18,22,28,36,42,49,57,75,84,97,106,134,156,173
-73.91826333,40.80469,1,1,3,6,9,15,18,22,30,35,43,49,58,75,83,100,112,137,156,173
-73.91831333,40.80471333,1,1,3,6,10,16,19,23,29,35,43,50,59,76,84,99,113,137,157,171
-73.91836667,40.80473667,1,1,2,6,11,16,19,23,29,35,44,51,61,76,85,99,114,135,158,169
-73.91842667,40.80475667,1,1,3,6,11,16,20,23,31,35,45,51,64,73,85,98,116,134,157,167
-73.91848833,40.80477667,1,1,4,6,11,15,20,24,32,35,44,53,64,74,89,101,119,135,158,168
-73.91855,40.80479333,0,1,4,6,11,16,21,25,32,35,45,54,65,75,88,100,119,135,157,169
-73.91861167,40.80480667,0,1,3,6,10,16,21,24,31,37,45,56,65,75,85,102,121,136,153,167
-73.91873167,40.80480667,0,2,2,6,11,17,21,25,32,38,45,58,64,76,88,105,118,136,149,164
-73.91877,40.80479667,0,1,3,6,11,17,21,26,32,38,44,58,66,76,88,105,119,134,149,163
-73.91879833,40.804775,0,0,4,6,10,16,21,25,32,36,45,58,65,76,90,106,120,134,148,161
-73.91882167,40.80475,0,0,4,5,10,16,21,25,31,37,46,58,64,74,90,106,118,132,145,161
-73.91884,40.80472667,0,0,4,5,10,15,21,24,32,36,46,56,64,75,89,103,118,131,145,161
-73.91885667,40.80469,0,0,4,6,10,14,20,24,32,36,47,54,63,75,90,102,114,129,145,160
-73.91885833,40.80467667,0,0,4,6,9,14,20,24,31,36,47,52,63,75,90,101,112,127,145,160
-73.91886667,40.80465,0,0,4,7,9,13,19,24,29,36,46,51,63,75,90,100,112,127,143,160
-73.91888667,40.804585,0,0,4,7,11,13,18,23,28,36,46,51,63,71,91,99,111,124,141,157
-73.91890333,40.80453,0,1,3,6,10,13,17,23,28,36,44,50,63,71,91,98,111,121,137,157
-73.91896,40.80437833,0,1,4,7,9,13,15,20,26,34,43,48,59,73,83,94,108,117,132,150
-73.91901333,40.80431,1,1,4,6,9,12,15,19,26,34,42,47,59,74,82,96,107,116,128,147
-73.91925333,40.80436667,1,2,4,7,9,12,14,23,29,37,44,51,62,77,86,95,104,117,132,149
-73.91928333,40.80433333,2,2,4,6,9,12,14,21,29,36,43,50,62,77,85,95,104,115,131,147
-73.919295,40.80428833,2,2,4,6,9,11,14,21,29,35,43,49,62,76,84,93,103,114,128,145
-73.919355,40.80417,2,3,5,6,9,9,12,18,27,32,40,49,62,70,82,91,102,112,124,140
-73.91938833,40.80410333,2,3,6,7,8,9,12,18,26,31,40,52,60,69,81,87,101,111,122,137
-73.919435,40.80402833,2,3,5,7,7,9,12,17,25,31,38,51,59,67,78,87,98,110,122,133
-73.91945333,40.80400833,2,3,5,7,7,9,12,16,24,32,37,50,59,69,78,86,98,110,121,131
-73.91954167,40.80391667,3,3,5,7,7,9,11,16,22,31,37,47,58,67,75,87,94,108,116,132
-73.91958167,40.80387,3,4,5,7,7,8,10,17,21,30,36,47,58,65,74,86,93,107,117,131
-73.919625,40.80382,2,4,5,7,7,8,11,16,20,29,36,46,57,65,72,85,93,104,115,129
-73.91965833,40.80377333,2,4,5,6,7,8,11,16,20,28,36,44,55,64,72,81,93,103,115,128
-73.91969167,40.80373333,2,4,5,6,7,8,11,15,19,27,36,44,56,63,71,81,93,103,114,128
-73.91973167,40.80370167,2,4,5,6,7,8,12,15,19,26,37,43,51,63,71,82,92,101,116,124
-73.91977167,40.80368333,3,4,5,6,7,8,13,15,19,25,36,43,51,63,72,80,92,99,116,123
-73.91994333,40.80371833,2,4,5,5,7,10,13,16,21,28,38,45,54,62,73,81,93,105,114,122
-73.92001833,40.80374667,2,4,5,5,7,12,13,17,20,29,37,44,53,62,74,81,92,105,115,122
-73.92010667,40.803775,2,3,4,6,7,12,14,18,22,30,38,45,54,63,77,82,91,105,114,122
-73.92030667,40.80385333,1,3,3,6,10,10,17,19,26,31,39,47,57,66,78,88,95,104,114,124
-73.920525,40.80394833,1,2,5,7,9,15,16,22,28,36,40,49,59,69,77,88,101,105,113,123
-73.92064,40.80399333,1,3,5,7,10,14,19,23,31,36,40,50,58,70,76,88,101,107,112,122
-73.92086167,40.80408,2,3,5,9,11,15,20,25,31,35,44,55,62,71,78,86,99,108,115,124
-73.92096167,40.80412667,2,4,5,10,11,15,20,26,32,36,46,55,62,70,78,86,99,106,115,124
-73.92105167,40.80416667,2,4,7,10,14,16,20,27,32,36,48,56,63,70,78,89,98,106,117,127
-73.92113167,40.80420167,2,4,7,10,14,16,20,26,31,37,49,56,65,70,78,87,96,104,116,127
-73.92132333,40.80427667,1,5,8,11,15,19,21,24,33,40,51,58,66,73,76,86,95,107,118,129
-73.92137167,40.80429667,1,4,8,12,15,17,21,25,33,39,51,59,66,73,75,85,94,103,117,129
-73.92143833,40.80432667,1,4,8,12,14,18,22,26,32,41,51,58,66,73,77,86,94,102,117,129
-73.92151167,40.80436167,2,4,8,14,16,18,23,28,33,42,51,58,66,73,78,86,92,104,117,131
-73.92159333,40.80439667,2,4,9,13,16,18,22,29,33,44,51,59,66,74,82,85,93,104,115,131
-73.921685,40.80443667,2,4,8,14,17,17,22,29,33,42,51,61,64,73,82,86,92,105,115,130
-73.92178167,40.80448,2,3,10,15,17,18,23,29,35,44,51,60,68,74,82,86,96,104,119,130
-73.92198667,40.80456667,3,5,9,15,17,21,26,29,35,43,52,62,69,75,83,89,97,106,117,126
-73.92209,40.80461,3,5,8,14,18,23,27,29,35,44,50,60,68,77,82,89,100,105,117,128
-73.922195,40.804655,3,6,8,13,17,24,27,29,36,43,52,59,69,77,85,90,101,106,118,125
-73.9223,40.80469833,2,6,8,12,18,23,27,28,36,43,53,58,67,76,86,96,101,110,118,125
-73.92240667,40.80474333,2,6,8,10,18,22,27,29,36,43,52,60,65,78,86,94,101,109,118,126
-73.922515,40.80478833,2,7,9,11,16,23,25,28,35,42,53,61,65,79,87,95,102,111,119,126
-73.92262833,40.804835,2,5,9,12,16,20,24,29,36,42,51,59,68,78,87,94,100,112,120,127
-73.92285833,40.80492833,2,4,8,12,14,18,21,28,35,43,51,59,69,77,86,92,104,111,118,129
-73.92297167,40.80497,3,5,7,12,13,18,19,27,36,43,49,58,70,78,83,93,102,111,119,129
-73.92308,40.80501167,3,4,5,9,13,16,19,25,34,44,52,59,70,77,83,91,102,109,120,128
-73.92318167,40.805055,2,4,5,8,13,15,20,25,34,41,51,60,71,75,84,89,103,109,120,131
-73.923385,40.80515167,2,4,4,6,9,15,20,25,30,44,50,60,65,76,83,93,100,110,120,135
-73.92349167,40.80520167,1,4,4,4,9,14,19,25,33,42,51,59,65,74,81,92,101,110,120,133
-73.92360167,40.80524667,1,3,4,4,7,11,18,24,34,40,51,60,64,71,82,91,101,110,122,132
-73.92371,40.805295,1,2,4,4,6,11,16,25,33,40,50,58,63,72,80,90,103,111,121,131
-73.92392167,40.80539,1,1,3,4,4,9,15,23,32,40,44,55,62,70,79,88,99,112,119,131
-73.92403,40.80543667,1,1,3,4,4,7,15,23,32,40,45,52,61,67,79,85,102,110,120,130
-73.92413667,40.80548,1,1,1,3,4,5,16,23,30,36,47,50,59,68,79,85,100,106,121,129
-73.92424333,40.805525,1,1,1,3,4,8,14,23,28,36,46,50,56,69,78,89,97,105,123,134
-73.92434833,40.80557,1,1,1,2,3,9,15,23,26,34,43,50,56,69,77,87,95,105,119,136
-73.92445833,40.80561667,1,1,1,1,5,8,16,21,25,32,42,50,57,68,79,85,95,105,119,138
-73.924565,40.80566167,1,1,1,1,5,9,16,20,26,29,38,47,58,65,77,86,92,104,117,133
-73.92465833,40.80570167,1,1,1,3,5,9,14,20,23,30,36,49,57,68,75,84,93,106,116,132
-73.92473667,40.80573333,1,1,1,3,5,9,13,20,25,30,34,47,56,69,74,85,92,106,117,132
-73.9248,40.80575833,1,1,1,3,6,8,12,21,24,30,34,47,56,69,72,83,93,104,119,131
-73.92484667,40.805775,1,1,3,4,6,9,12,19,24,27,34,47,57,67,71,83,93,103,120,131
-73.92488167,40.80579,1,1,3,4,6,9,12,19,24,27,33,45,60,67,71,82,93,104,123,131
-73.92491,40.80580167,1,1,3,4,6,9,12,18,24,27,34,46,59,67,71,80,93,104,124,131
-73.92493333,40.80581333,1,1,3,4,6,9,12,19,24,27,34,45,59,67,71,81,93,104,123,131
-73.92506833,40.80585,1,2,3,5,7,8,12,18,23,28,32,42,55,63,71,79,91,104,122,132
-73.92520667,40.80589167,0,3,4,6,7,9,13,16,21,28,33,42,50,60,70,79,89,104,119,130
-73.92524667,40.80594167,0,3,5,6,7,9,13,15,24,29,33,43,49,58,72,81,90,104,119,130
-73.92531333,40.80596833,1,3,5,6,7,9,12,15,25,28,36,41,49,59,73,79,91,107,117,129
-73.92536,40.80599167,2,2,5,7,7,8,12,15,23,28,38,41,48,59,72,81,92,107,118,131
-73.92578333,40.80614,2,4,5,7,8,9,12,15,23,27,33,42,46,56,62,79,92,105,118,130
-73.92582167,40.80615333,2,5,5,6,9,9,12,16,23,27,33,41,46,57,63,78,91,108,119,129
-73.92590333,40.80618167,2,5,5,7,9,9,13,16,22,26,32,41,48,56,64,76,89,104,119,128
-73.92594167,40.80619167,2,4,5,7,9,10,13,16,22,26,31,41,47,56,66,76,89,104,118,127
-73.92597833,40.80620333,2,4,6,7,9,11,13,17,22,26,32,42,47,56,63,75,89,104,117,127
-73.92601167,40.80621333,2,4,6,7,8,11,13,19,22,26,32,40,48,56,64,74,90,105,117,127
-73.92603833,40.806225,2,4,6,7,8,11,14,19,21,26,32,40,48,57,63,74,92,104,116,128
-73.926065,40.80624,3,4,6,7,8,11,14,19,21,26,33,40,48,57,64,75,93,104,116,129
-73.926095,40.80625,2,4,6,7,8,11,14,19,22,25,32,39,46,57,64,75,92,103,114,129
-73.92612667,40.806265,2,4,6,7,8,12,14,19,22,25,33,39,46,57,64,75,92,102,113,130
-73.92619333,40.80629167,2,4,5,7,10,12,15,19,21,26,31,37,47,58,64,73,90,103,113,131
-73.92623,40.80630167,2,4,5,7,10,12,17,19,21,26,31,38,46,59,64,74,89,101,114,133
-73.926265,40.80631667,2,4,5,7,10,12,17,19,20,25,32,39,47,58,65,76,89,101,113,132
-73.92630333,40.80633,2,3,4,7,10,12,17,19,20,25,32,39,47,57,65,75,89,99,114,131
-73.92634,40.80635,2,2,4,7,10,12,17,19,20,26,31,38,47,55,65,74,89,100,112,128
-73.92638,40.806365,2,2,4,7,11,13,17,18,20,26,31,37,48,56,67,75,89,99,114,128
-73.92641667,40.80638333,2,2,4,7,11,14,18,18,21,27,31,35,47,56,66,75,85,99,116,129
-73.92645333,40.80639333,2,2,4,7,11,16,18,18,21,27,32,36,48,54,67,75,85,98,116,129
-73.92648667,40.80640667,2,2,5,7,12,16,17,18,21,27,33,37,48,54,70,75,84,98,115,128
-73.92652167,40.80641333,2,2,4,6,12,16,17,18,22,27,33,37,48,54,70,76,83,99,113,128
-73.92654833,40.80642333,2,2,3,6,12,16,17,18,22,27,33,36,47,52,68,77,83,99,112,128
-73.92657667,40.806435,2,2,3,8,12,16,17,18,24,27,33,36,47,52,68,78,84,99,112,128
-73.926605,40.80644833,2,2,3,9,13,16,17,18,22,27,32,38,46,51,67,78,84,100,111,127
-73.92663,40.80646167,2,2,3,9,12,16,17,18,22,27,32,38,45,51,68,79,84,100,111,127
-73.92664333,40.806495,2,2,3,9,12,16,17,19,23,27,31,38,44,52,68,80,86,97,110,127
-73.92671833,40.80659833,2,2,4,10,14,17,17,18,24,29,32,42,44,58,65,79,91,103,112,128
-73.92674833,40.80661333,2,2,4,9,13,17,17,18,24,29,32,42,45,58,64,79,92,102,113,127
-73.92679167,40.80663333,2,3,4,8,13,17,17,20,24,30,33,42,44,58,64,78,92,102,114,127
-73.92684667,40.80665667,2,3,5,9,13,15,17,21,24,28,35,41,44,56,63,77,93,102,115,128
-73.92690667,40.806685,2,3,6,11,13,15,18,22,25,28,36,40,46,54,66,74,94,102,113,126
-73.92704167,40.80674333,2,4,6,10,11,14,19,22,25,30,36,40,49,54,66,77,90,105,114,128
-73.92711333,40.80677333,2,4,8,10,11,15,18,21,26,32,37,41,47,54,63,78,88,106,116,126
-73.92719,40.80680333,2,3,9,10,10,15,18,22,26,31,37,44,48,53,64,79,88,105,117,126
-73.92727333,40.80684333,2,3,9,10,10,14,17,22,30,32,37,43,48,54,63,77,90,105,119,127
-73.92736167,40.806885,2,5,9,10,11,14,19,21,30,32,36,43,49,56,64,71,89,101,121,128
-73.92745333,40.80692833,2,7,8,9,11,14,17,20,30,32,39,44,50,59,64,71,89,99,117,131
-73.92754667,40.80697,2,7,8,10,13,14,17,22,28,34,39,45,48,60,64,72,85,101,115,134
-73.92765333,40.807015,2,7,8,9,13,14,17,23,27,36,39,42,49,61,66,73,84,101,113,136
-73.92789167,40.807105,3,5,9,11,12,14,19,23,28,34,38,46,52,58,70,76,86,97,116,133
-73.928015,40.80715167,2,4,8,12,12,16,19,24,28,33,38,47,55,61,69,79,85,97,114,136
-73.92813667,40.80720167,2,4,8,12,12,15,19,24,30,32,39,46,55,64,69,80,89,98,116,136
-73.92849167,40.80734167,3,3,3,7,12,17,20,23,29,33,38,48,55,68,73,79,96,108,117,124
-73.92860333,40.80738667,3,3,3,8,11,18,20,23,28,32,38,49,55,67,75,81,98,108,119,125
-73.92871667,40.80743667,2,3,3,5,12,17,20,25,29,33,39,48,59,63,75,85,97,108,116,124
-73.92882833,40.807485,2,3,4,5,10,16,22,26,27,33,41,49,58,65,75,89,100,110,114,125
-73.92894,40.80753333,2,2,4,6,8,15,20,27,27,35,41,51,57,65,76,92,100,106,111,124
-73.92904667,40.807575,2,2,5,6,9,15,20,26,28,35,43,50,59,64,76,92,101,105,112,125
-73.92914667,40.807615,2,3,5,6,9,12,21,24,31,35,46,50,58,66,79,87,99,105,112,121
-73.929235,40.80765,2,3,5,7,8,13,21,24,32,35,44,52,58,67,81,86,99,104,111,125
-73.92931333,40.80767833,2,3,4,7,8,13,19,24,31,36,43,53,57,69,78,87,96,105,112,127
-73.92938333,40.80769833,3,4,4,6,8,13,17,24,31,38,44,53,58,70,79,88,95,104,111,126
-73.92942833,40.80772667,3,4,4,6,10,13,17,24,31,39,46,53,60,71,79,88,95,104,113,124
-73.92943167,40.80777333,2,4,4,7,10,14,17,24,32,41,46,52,60,71,80,90,95,104,114,128
-73.92942333,40.80781833,2,4,4,7,11,15,17,24,32,43,45,52,61,72,80,90,95,104,114,126
-73.92940667,40.80786833,2,4,5,7,10,15,17,26,32,43,47,53,61,74,80,91,95,106,115,128
-73.929375,40.80792167,2,4,5,7,10,15,17,27,32,43,48,53,61,76,82,92,95,107,119,131
-73.92933,40.80798,2,2,5,8,11,14,18,28,33,43,47,54,64,75,83,92,97,110,122,132
-73.92927667,40.808045,2,2,6,9,12,14,18,28,38,42,47,54,62,75,85,93,102,109,122,132
-73.92922,40.80811333,2,3,7,9,12,14,19,28,38,44,49,56,63,73,88,92,104,113,122,133
-73.929115,40.80823667,2,4,5,9,12,15,22,29,37,44,50,55,66,76,88,94,108,119,127,134
-73.92906667,40.808295,2,4,5,10,12,15,21,31,37,44,49,56,65,74,88,99,109,120,128,133
-73.92902667,40.80834833,2,4,5,11,12,16,22,31,39,44,49,58,65,75,86,101,111,120,128,137
-73.92898833,40.80839833,2,4,5,11,12,16,22,32,36,45,51,59,65,76,85,103,112,121,128,138
-73.92895,40.80844333,2,4,5,9,12,18,23,31,36,45,51,59,64,77,85,105,115,121,129,138
-73.92892333,40.80848333,1,5,5,8,12,19,25,31,36,45,51,60,66,77,85,104,116,125,129,144
-73.92890667,40.80851167,1,5,5,7,12,19,25,30,36,45,52,60,66,77,86,104,117,126,130,145
-73.92889,40.808535,1,4,5,6,12,19,25,32,36,45,53,59,66,77,89,105,118,127,130,145
-73.92887167,40.80855833,1,4,6,6,13,18,26,33,35,45,53,58,67,78,88,106,118,127,130,146
-73.92883333,40.808615,1,4,6,6,14,17,25,32,36,43,54,59,69,76,90,108,118,127,134,145
-73.92881333,40.80865,1,3,6,6,13,17,25,32,37,42,55,60,69,76,90,109,118,126,136,146
-73.92879,40.80868667,1,3,6,6,13,20,24,32,36,42,54,60,70,76,90,109,118,126,136,147
-73.92876,40.808725,1,2,6,6,13,20,25,32,37,43,54,60,71,77,91,109,119,126,140,148
-73.92873167,40.80875833,1,2,6,6,13,21,27,31,39,44,53,62,71,77,92,109,120,126,141,149
-73.92871333,40.80878,0,3,6,6,13,21,27,31,39,43,54,63,71,77,93,109,120,127,142,148
-73.92870167,40.808945,0,2,5,8,13,18,25,31,39,43,54,65,72,79,101,110,122,132,145,150
-73.92889333,40.80916,1,3,7,10,13,18,23,30,37,46,55,63,73,90,102,114,123,133,140,154
-73.92895667,40.80921833,2,3,5,12,15,18,23,31,37,47,54,64,75,91,101,114,122,131,141,153
-73.92902667,40.80928,2,3,5,12,15,19,23,32,36,48,52,64,79,90,102,113,121,131,142,155
-73.92909833,40.80934333,1,3,4,11,15,19,24,29,38,48,53,62,82,91,102,110,121,129,143,152
-73.929165,40.80940833,1,2,6,10,14,18,25,29,38,48,56,62,81,91,102,111,122,128,139,154
-73.92924,40.80946833,0,2,5,11,14,19,25,28,40,47,56,67,80,93,101,110,121,128,141,155
-73.92931167,40.80953333,0,2,5,10,15,19,25,31,40,46,54,72,80,91,100,110,117,130,139,155
-73.92939,40.809595,0,4,4,8,14,20,24,32,39,48,56,73,80,92,100,109,115,128,140,151
-73.92947167,40.80965667,0,2,5,7,13,19,23,33,37,47,61,72,81,91,101,108,116,128,141,152
-73.92955667,40.80972,0,1,6,8,13,20,25,34,39,47,62,75,82,89,97,107,115,126,141,151
-73.92972667,40.80985667,0,1,4,8,11,19,28,33,39,48,64,76,81,87,95,105,115,128,140,152
-73.929815,40.80992333,0,3,3,10,12,18,25,32,40,52,66,76,82,87,93,106,116,127,135,153
-73.92990333,40.809995,0,3,3,9,13,19,25,32,41,53,64,76,80,86,93,104,117,127,135,152
-73.93008167,40.81013833,1,1,3,7,13,19,23,28,45,58,65,73,80,87,94,102,116,126,138,145
-73.930175,40.81020833,1,1,3,6,12,18,23,30,49,59,64,69,79,85,93,101,115,127,137,145
-73.93026833,40.81028,1,1,3,6,12,17,21,32,46,58,63,68,78,85,92,105,114,129,137,144
-73.93036167,40.81035167,1,1,3,6,9,16,23,31,47,58,64,66,76,85,95,106,113,126,136,147
-73.93046,40.81042667,0,1,3,8,9,15,24,37,47,56,60,66,75,84,94,104,113,123,137,148
-73.930555,40.8105,0,1,3,7,9,15,23,36,47,52,60,67,71,82,97,105,115,121,133,149
-73.93064833,40.81057333,0,3,4,6,9,14,25,38,46,50,58,67,71,82,98,107,113,119,136,149
-73.93073,40.81064833,0,2,4,7,8,14,28,38,45,49,55,65,71,80,95,106,113,122,133,150
-73.93080333,40.81072667,0,2,4,6,10,14,25,36,41,48,55,64,72,82,96,108,112,120,133,151
-73.93093167,40.810895,1,2,3,5,11,20,25,35,40,46,54,62,71,82,92,104,115,124,139,153
-73.93099167,40.81098667,1,2,3,6,10,18,25,30,38,44,53,60,73,84,92,102,113,125,138,153
-73.93105167,40.81107667,1,2,3,6,10,20,26,28,36,44,52,61,74,83,91,101,114,127,139,151
